src_domain,model_1,model_2,model_3,id,instructpix2pix_src_clip,instructpix2pix_tgt_clip,instructpix2pix_src_tgt_dino,blip-gpt-plugnplay_src_clip,blip-gpt-plugnplay_tgt_clip,blip-gpt-plugnplay_src_tgt_dino,retrieval_src_clip,retrieval_tgt_clip,retrieval_src_tgt_dino
portugal_sport_rally,retrieval,plugnplay,instruct,367,0.09064309298992157,0.23484961688518524,0.9119493961334229,0.09064309298992157,0.1496303677558899,0.9573937654495239,0.09064309298992157,0.11530197411775589,0.8796809911727905
nigeria_visual arts_pottery,instruct,retrieval,plugnplay,368,0.13128992915153503,0.13780678808689117,0.9951956272125244,0.13128992915153503,0.14845038950443268,0.9299180507659912,0.13128992915153503,0.12468251585960388,0.8220467567443848
turkey_Celebrations_Commemoration of Ataturk Youth and Sports Day,plugnplay,retrieval,instruct,369,0.14587566256523132,0.20279240608215332,0.862989068031311,0.14587566256523132,0.17571574449539185,0.9296412467956543,0.14587578177452087,0.2056225836277008,0.8252922892570496
nigeria_religion_traditional-masquerade,instruct,retrieval,plugnplay,370,0.0881618931889534,0.09468133747577667,0.9985294342041016,0.0881618931889534,0.15604263544082642,0.9634319543838501,0.0881618931889534,0.18793228268623352,0.8970997333526611
brazil_fruit_abacaxi,instruct,plugnplay,retrieval,371,0.1939728707075119,0.19048884510993958,0.9984644055366516,0.1939728707075119,0.19196763634681702,0.9583560228347778,0.1939728707075119,0.15546394884586334,0.8184645175933838
portugal_mammal_wild-boar,plugnplay,instruct,retrieval,372,0.13938620686531067,0.1352384388446808,0.9612927436828613,0.13938620686531067,0.17266106605529785,0.8628597855567932,0.13938620686531067,0.15717150270938873,0.8294731378555298
brazil_bird_sabiá,retrieval,instruct,plugnplay,373,0.12224271148443222,0.13495375216007233,0.9297806024551392,0.12224271148443222,0.14830271899700165,0.9436477422714233,0.12224271148443222,0.19092854857444763,0.703118622303009
turkey_Utensil-Tool_Turkish Carpet,plugnplay,instruct,retrieval,374,0.11859827488660812,0.12144312262535095,0.9954167604446411,0.11859827488660812,0.12199127674102783,0.8942086696624756,0.11859827488660812,0.12329231947660446,0.771199107170105
india_clothing_sherwani,retrieval,instruct,plugnplay,375,0.102185919880867,0.1159299910068512,0.9975420236587524,0.102185919880867,0.1179271712899208,0.954001247882843,0.102185919880867,0.15933044254779816,0.7952864170074463
japan_music_enka-(japanese-ballad),retrieval,plugnplay,instruct,376,0.11509434133768082,0.11767963320016861,0.992088794708252,0.11509434133768082,0.13908487558364868,0.8792468905448914,0.11509434133768082,0.16390982270240784,0.763640284538269
united-states_food_hotdog,plugnplay,instruct,retrieval,377,0.20246672630310059,0.22266539931297302,0.7613352537155151,0.20246672630310059,0.18236315250396729,0.9678241014480591,0.20246672630310059,0.2024896740913391,0.7330085635185242
portugal_clothing_traje-campino-ribatejano,instruct,retrieval,plugnplay,378,0.15905094146728516,0.1614600121974945,0.9750596284866333,0.15905094146728516,0.14718255400657654,0.9505242109298706,0.15905094146728516,0.12899450957775116,0.7772117257118225
united-states_education_elementary-school,instruct,retrieval,plugnplay,379,0.13475355505943298,0.12276305258274078,0.9942803382873535,0.13475355505943298,0.13506489992141724,0.9816402196884155,0.13475355505943298,0.1680508852005005,0.9172337651252747
united-states_food_bbq,instruct,retrieval,plugnplay,380,0.1458282470703125,0.1399475336074829,0.9978357553482056,0.1458282470703125,0.15306216478347778,0.9695950150489807,0.1458282470703125,0.1904357522726059,0.8697134256362915
india_agriculture_dairy-farming,instruct,retrieval,plugnplay,381,0.12224654108285904,0.12050476670265198,0.9633591175079346,0.12224654108285904,0.12294892966747284,0.9198994040489197,0.12224654108285904,0.20727193355560303,0.8345524072647095
turkey_Music_Baglama,retrieval,instruct,plugnplay,382,0.09760165959596634,0.11968719214200974,0.9870587587356567,0.09760165959596634,0.14033383131027222,0.9523075819015503,0.09760165959596634,0.11657843738794327,0.8142929673194885
brazil_beverages_caldo-de-cana,plugnplay,instruct,retrieval,383,0.16872762143611908,0.18258361518383026,0.9906744956970215,0.16872762143611908,0.15513348579406738,0.9576124548912048,0.16872762143611908,0.18311290442943573,0.7006867527961731
portugal_music_fado-de-lisboa,plugnplay,retrieval,instruct,384,0.11819057166576385,0.11235859245061874,0.9892295002937317,0.11819057166576385,0.1465947926044464,0.9452270269393921,0.11819057166576385,0.14723749458789825,0.6294553279876709
india_food_chicken-tikka,retrieval,instruct,plugnplay,385,0.09912806749343872,0.08249791711568832,0.9863492250442505,0.09912806749343872,0.1150917261838913,0.9582443237304688,0.09912806749343872,0.195834219455719,0.913404107093811
japan_clothing_yukata,retrieval,instruct,plugnplay,386,0.12550784647464752,0.12840160727500916,0.9967266917228699,0.12550784647464752,0.18099075555801392,0.8809859752655029,0.12550784647464752,0.18646466732025146,0.8253155946731567
brazil_visual arts_candido-portinari,instruct,plugnplay,retrieval,387,0.18493790924549103,0.17388471961021423,0.9984681606292725,0.18493790924549103,0.20480264723300934,0.935792863368988,0.18493790924549103,0.17984452843666077,0.8991717100143433
turkey_Beverages_Turkish Sherbet,plugnplay,retrieval,instruct,388,0.11991928517818451,0.12395067512989044,0.9907951354980469,0.11991928517818451,0.16692684590816498,0.9591617584228516,0.11991928517818451,0.17418162524700165,0.8177632093429565
nigeria_celebrations_ofala-festival,retrieval,instruct,plugnplay,389,0.09383990615606308,0.1204867959022522,0.9982774257659912,0.09383990615606308,0.18947690725326538,0.9381186962127686,0.09383990615606308,0.2345045506954193,0.9037456512451172
united-states_flower_rose,retrieval,plugnplay,instruct,390,0.15336033701896667,0.1463581919670105,0.9930613040924072,0.15336036682128906,0.1428920477628708,0.9320518970489502,0.15336038172245026,0.08431835472583771,0.7271423935890198
portugal_food_grilled-sardines,plugnplay,retrieval,instruct,391,0.14726433157920837,0.14427700638771057,0.998078465461731,0.14726433157920837,0.12719924747943878,0.9528563022613525,0.14726433157920837,0.16326838731765747,0.8036311864852905
japan_vegetable_gobo-(burdock),plugnplay,retrieval,instruct,392,0.14419665932655334,0.14093798398971558,0.9970355033874512,0.14419665932655334,0.13933460414409637,0.941867470741272,0.14419665932655334,0.18383920192718506,0.7443052530288696
turkey_Flower_Carnation,instruct,plugnplay,retrieval,393,0.1203760951757431,0.12068019062280655,0.9972750544548035,0.1203760951757431,0.12706393003463745,0.9117653369903564,0.1203760951757431,0.09794089198112488,0.8025071620941162
brazil_beverages_cachaça,retrieval,instruct,plugnplay,394,0.16423793137073517,0.15464115142822266,0.9926975965499878,0.16423793137073517,0.1346704512834549,0.9781429767608643,0.16423793137073517,0.13667741417884827,0.7665669918060303
portugal_bird_carrion-crow,plugnplay,instruct,retrieval,395,0.17439855635166168,0.18259456753730774,0.9000914096832275,0.17439855635166168,0.16737638413906097,0.9536402225494385,0.17439855635166168,0.1585603505373001,0.6753394603729248
turkey_Agriculture_Tea Farming,plugnplay,retrieval,instruct,396,0.1428038775920868,0.13737639784812927,0.99273681640625,0.1428038775920868,0.18423061072826385,0.877497673034668,0.1428038775920868,0.1713765412569046,0.76948082447052
japan_celebrations_namahage-(demon-costume),retrieval,plugnplay,instruct,397,0.11194153875112534,0.11585047841072083,0.9991073608398438,0.11194153875112534,0.14981074631214142,0.9458099603652954,0.11194153875112534,0.18793228268623352,0.8736048936843872
united-states_food_hamburger,plugnplay,instruct,retrieval,398,0.1598467081785202,0.2381027638912201,0.8135272264480591,0.1598467379808426,0.17817462980747223,0.9510695934295654,0.15984691679477692,0.12998974323272705,0.7847580909729004
japan_visual arts_shodō-(calligraphy),retrieval,instruct,plugnplay,399,0.08423249423503876,0.08414505422115326,0.9988325834274292,0.08423249423503876,0.08624233305454254,0.9540811777114868,0.08423249423503876,0.165136456489563,0.8986934423446655
portugal_fruit_almeirim's-melon,instruct,plugnplay,retrieval,400,0.12522751092910767,0.14561766386032104,0.8866515755653381,0.12522751092910767,0.14248473942279816,0.9132951498031616,0.12522751092910767,0.18269719183444977,0.7850922346115112
united-states_religion_cathedral,plugnplay,retrieval,instruct,401,0.09615332633256912,0.198679119348526,0.8761692047119141,0.09615332633256912,0.15043306350708008,0.9497026801109314,0.09615332633256912,0.11537671089172363,0.9237145781517029
united-states_houses_suburban-house,retrieval,instruct,plugnplay,402,0.10092873871326447,0.1278282254934311,0.9659722447395325,0.10092873871326447,0.1774928867816925,0.9399496912956238,0.10092873871326447,0.20727193355560303,0.8908182978630066
japan_music_taiko-(drum),plugnplay,instruct,retrieval,403,0.1038862019777298,0.10453815013170242,0.9968656897544861,0.1038862019777298,0.09829387068748474,0.963500440120697,0.1038862019777298,0.19036011397838593,0.7351440191268921
japan_agriculture_seimaiki-(rice-milling-machine),retrieval,instruct,plugnplay,404,0.08288614451885223,0.0854264497756958,0.9968780279159546,0.08288614451885223,0.10281036794185638,0.9607278108596802,0.08288614451885223,0.1015382707118988,0.8173449039459229
portugal_education_university-of-coimbra,instruct,plugnplay,retrieval,405,0.1401420533657074,0.1260555535554886,0.996012806892395,0.1401420533657074,0.11675497889518738,0.9775190353393555,0.1401420533657074,0.09325980395078659,0.9154422879219055
india_mammal_rhinoceros,instruct,retrieval,plugnplay,406,0.12369120866060257,0.12521034479141235,0.9410662651062012,0.12369120866060257,0.1718117743730545,0.9243433475494385,0.12369120866060257,0.1713765412569046,0.8226512670516968
japan_agriculture_ine-(rice-plant),retrieval,plugnplay,instruct,407,0.13495661318302155,0.13908395171165466,0.9954875111579895,0.13495661318302155,0.15400449931621552,0.9029711484909058,0.13495661318302155,0.18673881888389587,0.8438456058502197
portugal_music_guitarra-portuguesa,retrieval,plugnplay,instruct,408,0.1271887868642807,0.1231655478477478,0.9965032339096069,0.1271887868642807,0.1428554207086563,0.9633386731147766,0.1271887868642807,0.1664636731147766,0.8238488435745239
nigeria_sport_soccer,retrieval,instruct,plugnplay,409,0.12878848612308502,0.12543568015098572,0.9985376596450806,0.12878848612308502,0.14569932222366333,0.9582079648971558,0.12878848612308502,0.16605126857757568,0.889780580997467
nigeria_education_girl's-college,retrieval,plugnplay,instruct,410,0.1258474588394165,0.12314242124557495,0.9939719438552856,0.1258474588394165,0.12217854708433151,0.9675159454345703,0.1258474588394165,0.15200066566467285,0.8865115642547607
portugal_clothing_samarra-alentejana,plugnplay,instruct,retrieval,411,0.0973922535777092,0.20458488166332245,0.8501349687576294,0.0973922535777092,0.10136470943689346,0.9665879011154175,0.0973922535777092,0.14993888139724731,0.8046068549156189
india_fruit_papaya,plugnplay,retrieval,instruct,412,0.16502471268177032,0.23003357648849487,0.713382363319397,0.16502471268177032,0.19930094480514526,0.9032167792320251,0.16502471268177032,0.22082366049289703,0.7069776058197021
brazil_visual arts_di-cavalcanti,plugnplay,instruct,retrieval,413,0.18400122225284576,0.18464556336402893,0.99862140417099,0.18400122225284576,0.17944329977035522,0.9691997170448303,0.18400122225284576,0.13622276484966278,0.7883350849151611
india_clothing_sari,retrieval,plugnplay,instruct,414,0.10697042942047119,0.22128334641456604,0.8782584071159363,0.10697042942047119,0.10973580926656723,0.9850799441337585,0.10697042942047119,0.22600921988487244,0.7190833687782288
brazil_vegetable_pupunha,retrieval,plugnplay,instruct,415,0.16513270139694214,0.16495680809020996,0.9856371283531189,0.16513270139694214,0.16371597349643707,0.9323385953903198,0.16513270139694214,0.1454235315322876,0.783216655254364
brazil_fruit_maracujá,instruct,retrieval,plugnplay,416,0.14130370318889618,0.1787034571170807,0.8376682996749878,0.14130370318889618,0.15120026469230652,0.9482200145721436,0.14130370318889618,0.1384367197751999,0.8049381971359253
portugal_mammal_estrela-mountain-dog,instruct,plugnplay,retrieval,417,0.12742337584495544,0.1502220183610916,0.9645766019821167,0.12742337584495544,0.17752395570278168,0.8942195177078247,0.12742337584495544,0.11672603338956833,0.7788275480270386
nigeria_clothing_ankara,instruct,retrieval,plugnplay,418,0.14461597800254822,0.12424910068511963,0.9973450303077698,0.14461597800254822,0.128335103392601,0.9662719964981079,0.14461597800254822,0.11516347527503967,0.8224297761917114
nigeria_vegetable_ugu-(pumkpin-leaves),instruct,plugnplay,retrieval,419,0.11182975769042969,0.12064576148986816,0.9863189458847046,0.11182975769042969,0.14798973500728607,0.9509173035621643,0.11182975769042969,0.16801051795482635,0.8719010353088379
turkey_Clothing_Headscarf,retrieval,instruct,plugnplay,420,0.13199451565742493,0.20649182796478271,0.9650341272354126,0.13199451565742493,0.16850285232067108,0.9303534030914307,0.13199451565742493,0.17597782611846924,0.8792104721069336
brazil_flower_begônia,plugnplay,instruct,retrieval,421,0.13171091675758362,0.184645876288414,0.8791424036026001,0.13171091675758362,0.15861700475215912,0.965833306312561,0.13171091675758362,0.1652776002883911,0.8191282749176025
portugal_music_pimba,retrieval,plugnplay,instruct,422,0.2007257640361786,0.20197519659996033,0.9982411861419678,0.2007257640361786,0.18341761827468872,0.9701018333435059,0.2007257640361786,0.20679324865341187,0.7989383935928345
india_bird_pigeon,plugnplay,retrieval,instruct,423,0.18266582489013672,0.17365433275699615,0.919009268283844,0.18266582489013672,0.16721874475479126,0.8524570465087891,0.18266582489013672,0.2035668045282364,0.681543231010437
turkey_Bird_Sparrow,plugnplay,retrieval,instruct,424,0.11970442533493042,0.13735799491405487,0.9477578401565552,0.11970442533493042,0.12341362982988358,0.823768138885498,0.11970442533493042,0.16853225231170654,0.7233418226242065
portugal_food_francesinha,instruct,plugnplay,retrieval,425,0.15882116556167603,0.1771361082792282,0.781046986579895,0.15882116556167603,0.18255376815795898,0.9674282073974609,0.15882116556167603,0.17327268421649933,0.8962711095809937
japan_utensil_donabe-(stone-soup-bowl),instruct,plugnplay,retrieval,426,0.1254403442144394,0.12131397426128387,0.9966518878936768,0.1254403442144394,0.13133655488491058,0.9675754904747009,0.1254403442144394,0.15477696061134338,0.8275395631790161
turkey_Religion_Quran,instruct,plugnplay,retrieval,427,0.13297243416309357,0.1300206333398819,0.9978811740875244,0.13297243416309357,0.11456896364688873,0.9596413969993591,0.13297243416309357,0.16232770681381226,0.7746526002883911
brazil_utensil_entalhado-a-madeira,plugnplay,retrieval,instruct,428,0.16282819211483002,0.15647238492965698,0.9978187084197998,0.16282819211483002,0.1601347029209137,0.9226828813552856,0.16282819211483002,0.2345045506954193,0.8310068249702454
brazil_sport_biribol,retrieval,instruct,plugnplay,429,0.14414756000041962,0.19277121126651764,0.7852205634117126,0.14414756000041962,0.15731889009475708,0.971220850944519,0.14414756000041962,0.21593116223812103,0.8600879907608032
india_fruit_chikoo,instruct,plugnplay,retrieval,430,0.18131870031356812,0.21713367104530334,0.8716378808021545,0.18131870031356812,0.18908239901065826,0.9378365874290466,0.18131870031356812,0.20621107518672943,0.8839720487594604
japan_religion_soryo-(buddhist-monk),retrieval,plugnplay,instruct,431,0.13396970927715302,0.14466390013694763,0.997732937335968,0.13396970927715302,0.1737295389175415,0.950637936592102,0.13396970927715302,0.20679324865341187,0.8436263799667358
nigeria_mammal_goat,instruct,plugnplay,retrieval,432,0.17028409242630005,0.15917634963989258,0.9095222353935242,0.17028409242630005,0.16439136862754822,0.9221083521842957,0.17028409242630005,0.19632859528064728,0.7132105827331543
brazil_vegetable_feijoa,retrieval,plugnplay,instruct,433,0.1610296368598938,0.1759428232908249,0.9540390968322754,0.1610296368598938,0.17303165793418884,0.9675383567810059,0.1610296368598938,0.1454235315322876,0.713744580745697
portugal_fruit_banana-da-madeira,instruct,retrieval,plugnplay,434,0.16531892120838165,0.2217704802751541,0.9977381229400635,0.16531892120838165,0.17409731447696686,0.9763501882553101,0.16531892120838165,0.20247413218021393,0.6996756792068481
united-states_music_jazz,instruct,retrieval,plugnplay,435,0.15140514075756073,0.12286192923784256,0.9822400212287903,0.15140514075756073,0.14423887431621552,0.9431190490722656,0.15140514075756073,0.16459137201309204,0.8703162670135498
united-states_vegetable_kale,plugnplay,retrieval,instruct,436,0.1320066601037979,0.15165892243385315,0.9740792512893677,0.1320066601037979,0.12837593257427216,0.9115797281265259,0.1320066601037979,0.06406448036432266,0.7675270438194275
turkey_Food_Fried Liver,instruct,plugnplay,retrieval,437,0.11106503754854202,0.1124594658613205,0.9969934225082397,0.11106503754854202,0.1418793499469757,0.856899619102478,0.11106503754854202,0.1904357522726059,0.795000433921814
japan_flower_tsutsuji-(azalea),retrieval,instruct,plugnplay,438,0.1336096078157425,0.13448399305343628,0.9981578588485718,0.1336096078157425,0.13717301189899445,0.9009847044944763,0.1336096078157425,0.12357796728610992,0.7753106355667114
turkey_Bird_Canary,plugnplay,retrieval,instruct,439,0.18739427626132965,0.19904232025146484,0.8618096113204956,0.18739427626132965,0.1922856569290161,0.9419760704040527,0.18739427626132965,0.19153475761413574,0.6749013662338257
portugal_mammal_iberian-lynx,retrieval,plugnplay,instruct,440,0.09444829821586609,0.14580298960208893,0.9279588460922241,0.09444829821586609,0.1641646921634674,0.8855616450309753,0.09444829821586609,0.15717150270938873,0.8272422552108765
portugal_agriculture_olive-oil-mills,plugnplay,instruct,retrieval,441,0.14278042316436768,0.14342713356018066,0.9980636239051819,0.14278042316436768,0.1736452877521515,0.9384171962738037,0.14278042316436768,0.1740252524614334,0.845786988735199
nigeria_visual arts_painting,plugnplay,instruct,retrieval,442,0.16708098351955414,0.16378791630268097,0.9956427812576294,0.16708098351955414,0.1710415482521057,0.9519339799880981,0.16708098351955414,0.1759500950574875,0.8508957624435425
turkey_Food_Stuffed Vine Leaves,retrieval,plugnplay,instruct,443,0.09137250483036041,0.18849937617778778,0.7624214887619019,0.09137250483036041,0.09461990743875504,0.9355483055114746,0.09137250483036041,0.18242396414279938,0.7502360343933105
india_agriculture_cotton-production,retrieval,plugnplay,instruct,444,0.14174960553646088,0.13760527968406677,0.9921731948852539,0.14174960553646088,0.15451496839523315,0.9598192572593689,0.14174960553646088,0.1493908315896988,0.8233063220977783
india_utensil_idli-steamer,instruct,plugnplay,retrieval,445,0.16071826219558716,0.15698114037513733,0.9971283674240112,0.16071826219558716,0.18492063879966736,0.872941255569458,0.16071826219558716,0.1093931496143341,0.7123901844024658
india_houses_chawl,plugnplay,instruct,retrieval,446,0.17208702862262726,0.15888690948486328,0.997768223285675,0.17208702862262726,0.15968532860279083,0.9725128412246704,0.17208702862262726,0.0868958979845047,0.9161789417266846
japan_religion_temizuya-(water-basin),plugnplay,instruct,retrieval,447,0.1089019626379013,0.11599565297365189,0.9973750710487366,0.1089019626379013,0.18171125650405884,0.9319202303886414,0.1089019626379013,0.17158308625221252,0.9078626036643982
brazil_religion_umbanda,instruct,plugnplay,retrieval,448,0.1892518401145935,0.17670771479606628,0.9560491442680359,0.1892518401145935,0.1439627707004547,0.9233044385910034,0.1892518401145935,0.16872112452983856,0.6287860870361328
nigeria_bird_turkey,plugnplay,retrieval,instruct,449,0.1683276891708374,0.1958058774471283,0.7649136781692505,0.1683276891708374,0.14308959245681763,0.8534061312675476,0.1683276891708374,0.15987657010555267,0.6764940619468689
turkey_Fruit_Orange,instruct,plugnplay,retrieval,450,0.16825975477695465,0.21726079285144806,0.9151604771614075,0.16825975477695465,0.16693054139614105,0.9809083938598633,0.16825975477695465,0.20935723185539246,0.6487205028533936
india_visual arts_pottery,retrieval,instruct,plugnplay,451,0.130343496799469,0.11571530997753143,0.9982653856277466,0.130343496799469,0.13719375431537628,0.9698547720909119,0.130343496799469,0.18421806395053864,0.7254136800765991
india_fruit_sitaphal,plugnplay,instruct,retrieval,452,0.12116324156522751,0.12546759843826294,0.9944836497306824,0.12116324156522751,0.1495707482099533,0.9315500855445862,0.12116324156522751,0.17710335552692413,0.7426624298095703
portugal_houses_casinhas-de-santana-(madeira-island),plugnplay,retrieval,instruct,453,0.15791766345500946,0.17273391783237457,0.9487941861152649,0.15791766345500946,0.1762145459651947,0.9484407901763916,0.15791766345500946,0.20727193355560303,0.8367185592651367
brazil_agriculture_cana-de-açúcar,plugnplay,instruct,retrieval,454,0.1458432674407959,0.2002854347229004,0.8692135214805603,0.1458432674407959,0.1733470857143402,0.8758602142333984,0.1458432674407959,0.13413427770137787,0.7100430727005005
nigeria_music_talking-drum,retrieval,instruct,plugnplay,455,0.07624414563179016,0.06606267392635345,0.997722864151001,0.07624414563179016,0.11066598445177078,0.9744929671287537,0.07624414563179016,0.10798290371894836,0.7983663082122803
japan_mammal_nihon-saru-(japanese-macaque),retrieval,instruct,plugnplay,456,0.1466507464647293,0.15446357429027557,0.9974232316017151,0.1466507464647293,0.1663523018360138,0.920615553855896,0.1466507464647293,0.18097186088562012,0.7835311889648438
brazil_religion_santo-daime,plugnplay,instruct,retrieval,457,0.15879645943641663,0.16335180401802063,0.9975248575210571,0.15879645943641663,0.1994980424642563,0.9015798568725586,0.15879645943641663,0.20562255382537842,0.8697491884231567
united-states_music_pop,retrieval,instruct,plugnplay,458,0.1655908077955246,0.19342964887619019,0.9930071830749512,0.1655908077955246,0.1500588357448578,0.9803216457366943,0.1655908077955246,0.1527927666902542,0.8791645169258118
india_bird_peacock,instruct,plugnplay,retrieval,459,0.16672606766223907,0.20026236772537231,0.7398735284805298,0.16672606766223907,0.1894799768924713,0.9381492137908936,0.16672606766223907,0.14851494133472443,0.7864825129508972
brazil_clothing_festa-junina,instruct,plugnplay,retrieval,460,0.1611396074295044,0.17190806567668915,0.9345538020133972,0.1611396074295044,0.14256000518798828,0.9759169816970825,0.1611396074295044,0.13483859598636627,0.8048861026763916
japan_fruit_suika-(watermelon),plugnplay,retrieval,instruct,461,0.17369084060192108,0.18396486341953278,0.9982649683952332,0.17369085550308228,0.158047616481781,0.9484412670135498,0.1736908107995987,0.15583020448684692,0.7317954301834106
united-states_utensil_knife,instruct,retrieval,plugnplay,462,0.14341630041599274,0.15217477083206177,0.9919196367263794,0.14341630041599274,0.13315698504447937,0.892135500907898,0.14341630041599274,0.1276858150959015,0.7479338645935059
nigeria_music_cultural-dance-troupe,instruct,retrieval,plugnplay,463,0.10174012184143066,0.11178109049797058,0.9964313507080078,0.10174012184143066,0.17514385282993317,0.9669375419616699,0.10174012184143066,0.17747032642364502,0.9005408883094788
japan_celebrations_mikoshi-(portable-shrine),plugnplay,instruct,retrieval,464,0.09057125449180603,0.09632889181375504,0.9989835023880005,0.09057125449180603,0.11983734369277954,0.9660905003547668,0.09057125449180603,0.10502057522535324,0.8864365220069885
nigeria_music_davido-(popular-nigerian-artist-performing),instruct,retrieval,plugnplay,465,0.1292589008808136,0.11686784774065018,0.9954956769943237,0.1292589008808136,0.15677544474601746,0.9704183340072632,0.1292589008808136,0.1397876888513565,0.8495595455169678
turkey_Agriculture_Tobacco Farming,retrieval,plugnplay,instruct,466,0.10106641799211502,0.13629810512065887,0.9545291662216187,0.10106641799211502,0.14501221477985382,0.9513799548149109,0.10106641799211502,0.14193905889987946,0.8356751203536987
united-states_education_yellow-school-bus,retrieval,plugnplay,instruct,467,0.12288087606430054,0.12189775705337524,0.9984991550445557,0.12288087606430054,0.18448525667190552,0.9583989381790161,0.12288087606430054,0.17254680395126343,0.7013853788375854
portugal_religion_capela-dos-ossos,instruct,plugnplay,retrieval,468,0.1363176554441452,0.12355411052703857,0.984172523021698,0.1363176554441452,0.14314301311969757,0.8915121555328369,0.1363176554441452,0.1866491734981537,0.7947919368743896
brazil_celebrations_círio-de-nazaré,plugnplay,retrieval,instruct,469,0.16023112833499908,0.1565583050251007,0.9946871399879456,0.16023112833499908,0.1814313530921936,0.928982138633728,0.16023112833499908,0.20679324865341187,0.8591565489768982
united-states_agriculture_pigsty,retrieval,instruct,plugnplay,470,0.14739039540290833,0.17067481577396393,0.9453790783882141,0.14739039540290833,0.1268547922372818,0.9290139079093933,0.14739039540290833,0.22626231610774994,0.8001551628112793
portugal_houses_typical-alentejo's-house,instruct,retrieval,plugnplay,471,0.10343879461288452,0.13949182629585266,0.9568732380867004,0.10343879461288452,0.12622705101966858,0.9739510416984558,0.10343879461288452,0.07371188700199127,0.8938698768615723
brazil_education_universidade-de-brasília,retrieval,instruct,plugnplay,472,0.16592752933502197,0.17088110744953156,0.9964736700057983,0.16592752933502197,0.11098888516426086,0.9441174864768982,0.16592752933502197,0.13553684949874878,0.8564268946647644
japan_sport_judo,retrieval,instruct,plugnplay,473,0.1629798710346222,0.15696239471435547,0.9963476657867432,0.1629798710346222,0.16141469776630402,0.9683433771133423,0.1629798710346222,0.18881374597549438,0.7817646265029907
brazil_religion_candomblé,plugnplay,retrieval,instruct,474,0.175072580575943,0.17394627630710602,0.9973814487457275,0.175072580575943,0.14041829109191895,0.9686046838760376,0.175072580575943,0.14004497230052948,0.869655191898346
india_beverages_chai,plugnplay,instruct,retrieval,475,0.09341087192296982,0.17284642159938812,0.9730912446975708,0.09341087192296982,0.1183774322271347,0.9458037614822388,0.09341087192296982,0.18504393100738525,0.7285006046295166
turkey_Vegetable_Snap Beans,instruct,plugnplay,retrieval,476,0.1573212891817093,0.15165919065475464,0.9291796684265137,0.1573212891817093,0.1522289216518402,0.9622343182563782,0.1573212891817093,0.1320902705192566,0.681514322757721
india_flower_lotus,plugnplay,instruct,retrieval,477,0.14334025979042053,0.1447463184595108,0.9953730702400208,0.14334025979042053,0.1473761647939682,0.9341030120849609,0.14334025979042053,0.2087816447019577,0.6973996758460999
brazil_religion_tupi-guarani,instruct,retrieval,plugnplay,478,0.19249752163887024,0.18519020080566406,0.9972049593925476,0.19249752163887024,0.21691474318504333,0.9823969006538391,0.19249752163887024,0.18881374597549438,0.7720118761062622
united-states_religion_synagogue,instruct,plugnplay,retrieval,479,0.11052629351615906,0.11070225387811661,0.9843562245368958,0.11052629351615906,0.10266661643981934,0.9665000438690186,0.11052629351615906,0.11296901851892471,0.8936970233917236
india_religion_mosque,retrieval,instruct,plugnplay,480,0.08220086991786957,0.08287902921438217,0.9891441464424133,0.08220086991786957,0.08483181148767471,0.9644438028335571,0.08220086991786957,0.21276342868804932,0.8221685886383057
portugal_visual arts_bordallo-pinheiro,retrieval,plugnplay,instruct,481,0.12466596066951752,0.15108340978622437,0.9554961323738098,0.12466596066951752,0.17230258882045746,0.962774932384491,0.12466596066951752,0.13365119695663452,0.9234611392021179
portugal_music_cante-alentejano,retrieval,plugnplay,instruct,482,0.16899573802947998,0.1740022897720337,0.9995968341827393,0.16899573802947998,0.16473039984703064,0.9858365058898926,0.16899573802947998,0.1632603108882904,0.8990075588226318
turkey_Agriculture_Combine Harvester,instruct,retrieval,plugnplay,483,0.12930653989315033,0.19338922202587128,0.7741304636001587,0.12930653989315033,0.13942457735538483,0.8984013795852661,0.12930653989315033,0.14053910970687866,0.8452236652374268
brazil_vegetable_pequi,retrieval,plugnplay,instruct,484,0.15256288647651672,0.17568539083003998,0.9290790557861328,0.15256288647651672,0.15592171251773834,0.9367947578430176,0.15256288647651672,0.20497258007526398,0.767177939414978
brazil_food_coxinha,plugnplay,retrieval,instruct,485,0.206224262714386,0.21742908656597137,0.7058634161949158,0.206224262714386,0.18600456416606903,0.9270644187927246,0.206224262714386,0.1428258866071701,0.6956285238265991
india_utensil_kadhai-and-handi,plugnplay,instruct,retrieval,486,0.13218051195144653,0.1611139327287674,0.9091445207595825,0.13218051195144653,0.14218047261238098,0.8878498077392578,0.13218051195144653,0.15995796024799347,0.8224639296531677
portugal_mammal_iberian-fox,plugnplay,instruct,retrieval,487,0.15533262491226196,0.15950383245944977,0.9252215623855591,0.15533262491226196,0.1903255581855774,0.820313036441803,0.15533262491226196,0.1713765412569046,0.7505812644958496
portugal_sport_football,instruct,retrieval,plugnplay,488,0.16850143671035767,0.1710696816444397,0.9962886571884155,0.16850143671035767,0.18654686212539673,0.9556390047073364,0.16850143671035767,0.1754465103149414,0.7717021107673645
nigeria_sport_athletics,retrieval,instruct,plugnplay,489,0.09244764596223831,0.08296988159418106,0.9964045286178589,0.09244764596223831,0.14850331842899323,0.9540919661521912,0.09244764596223831,0.1785782128572464,0.8793824911117554
